0,8976.340000,
1,10185.340000,
2,5001.520000,
3,32984.860000,
4,90559.890000,
5,520.440000,冠心病心律失常型
5,760.180000,急性淋巴结炎
5,808.330000,不完全性肠梗阻
5,1076.900000,隐性脊柱裂
5,1094.100000,脑动脉硬化
5,1227.480000,脑血管病
5,1524.360000,腰椎骨质增生(腰椎骨关节炎)
5,1654.680000,肺气肿
5,1832.510000,慢性支气管炎伴肺气肿
5,2087.480000,糖尿病 NOS
5,2236.770000,腹痛
5,2249.990000,冠状动脉粥样硬化性心脏病
5,2555.450000,高血压
5,2779.150000,糖尿病性冠心病
5,3479.390000,高血压危象
5,4141.370000,脑血管意外
5,125936.220000,头部外伤
5,3196931.610000,
6,0.000000,腹壁软组织感染
6,0.010000,慢性细菌性痢疾急性发作
6,0.010000,糖尿病性伴有未特指并发症
6,0.100000,食管炎
6,13.500000,糖尿病母亲的婴儿综合征
6,77.400000,妊娠、分娩和产褥期
6,153.470000,悬雍垂肥大
6,196.370000,鼻咽炎
6,204.240000,功能性消化疾患
6,217.220000,血管神经性头痛
6,245.050000,未特指的糖尿病
6,273.710000,酒精中毒
6,308.950000,化脓性颈部淋巴结炎
6,329.940000,利特雷疝[憩室疝]
6,354.380000,外阴白斑
6,372.180000,感染性结膜炎
6,378.350000,呼吸道合胞病毒肺炎
6,418.870000,感染性荨麻疹
6,428.120000,化脓性皮炎
6,448.340000,肩骨折
6,464.770000,粘膜性直肠结肠炎
6,474.400000,大脑神经胶质瘤病 (M93810/3)
6,476.410000,急性化脓性支气管炎
6,486.540000,急进型肾炎
6,504.860000,中度酒精中毒
6,517.530000,手挫裂伤
6,519.860000,阵发性室上性心动过速
6,522.390000,抗利尿激素分泌异常综合征
6,523.400000,其他甲状腺功能减退症
6,533.200000,胃肠痉挛
6,554.360000,普通型偏头痛
6,566.030000,钩虫病性贫血
6,567.570000,面肌痉挛
6,569.440000,失眠
6,577.760000,电解质紊乱
6,581.560000,颌下淋巴结炎
6,593.080000,癌症性恶病质
6,602.230000,皮疹
6,612.280000,流行性出血性结膜炎
6,619.340000,上肢静脉炎
6,621.950000,急性咽峡炎
6,624.270000,过敏性休克 NOS
6,626.400000,股骨经大转子骨折
6,627.070000,甲亢并发于妊娠、分娩和产褥期
6,628.220000,颌下腺囊肿
6,637.580000,蛋白尿
6,637.890000,硬腺癌
6,657.450000,肿瘤
6,661.640000,晕动病
6,664.790000,呼吸衰竭 NOS
6,666.060000,胫骨头骨折
6,669.090000,黑色素瘤 (M87200/3)
6,669.200000,细菌性支气管肺炎
6,675.840000,基底细胞癌 NOS (C44.-)
6,676.300000,平滑肌瘤 NOS
6,680.590000,虹膜睫状体炎
